[*] AdventOfCode 2018 - day 24 part A
[*] current army: Immune System
[*] current army: Infection
[DEBUG] targt selection order:
[DEBUG]   Immune System 3: ep:96650, inititive: 13
[DEBUG]   Infection 4: ep:61860, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:34080, inititive: 5
[DEBUG]   Infection 5: ep:30216, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23910, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:17488, inititive: 4
[DEBUG]   Immune System 2: ep:8155, inititive: 16
[DEBUG]   Immune System 8: ep:5451, inititive: 17
[DEBUG]   Immune System 10: ep:2926, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23910, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 75276, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 5451, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 8155, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 83800, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61860, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 34020, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 1 units (damage: 34792, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30198, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 2826, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:83650, inititive: 13
[DEBUG]   Immune System 7: ep:75240, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61848, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:34020, inititive: 5
[DEBUG]   Infection 5: ep:30198, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23810, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:17396, inititive: 4
[DEBUG]   Immune System 2: ep:8045, inititive: 16
[DEBUG]   Immune System 8: ep:5175, inititive: 17
[DEBUG]   Immune System 10: ep:2826, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23810, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 75240, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 5175, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 8045, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 83650, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61848, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33960, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 1 units (damage: 34608, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30180, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 2726, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:83500, inititive: 13
[DEBUG]   Immune System 7: ep:75204, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61836, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33960, inititive: 5
[DEBUG]   Infection 5: ep:30180, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23710, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:17304, inititive: 4
[DEBUG]   Immune System 2: ep:7935, inititive: 16
[DEBUG]   Immune System 8: ep:4899, inititive: 17
[DEBUG]   Immune System 10: ep:2726, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23710, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 75204, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 4899, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 7935, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 83500, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61836, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33900, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 1 units (damage: 34424, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30162, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 2626, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:83350, inititive: 13
[DEBUG]   Immune System 7: ep:75168, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61824, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33900, inititive: 5
[DEBUG]   Infection 5: ep:30162, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23610, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:17212, inititive: 4
[DEBUG]   Immune System 2: ep:7825, inititive: 16
[DEBUG]   Immune System 8: ep:4623, inititive: 17
[DEBUG]   Immune System 10: ep:2626, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23610, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 75168, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 4623, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 7825, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 83350, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61824, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33840, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 0 units (damage: 34240, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30144, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 2526, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:83200, inititive: 13
[DEBUG]   Immune System 7: ep:75132, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61824, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33840, inititive: 5
[DEBUG]   Infection 5: ep:30144, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23510, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:17120, inititive: 4
[DEBUG]   Immune System 2: ep:7715, inititive: 16
[DEBUG]   Immune System 8: ep:4347, inititive: 17
[DEBUG]   Immune System 10: ep:2526, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23510, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 75132, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 4347, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 7715, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 83200, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61824, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33780, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 0 units (damage: 34056, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30126, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 2426, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:83050, inititive: 13
[DEBUG]   Immune System 7: ep:75096, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61824, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33780, inititive: 5
[DEBUG]   Infection 5: ep:30126, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23410, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:17028, inititive: 4
[DEBUG]   Immune System 2: ep:7605, inititive: 16
[DEBUG]   Immune System 8: ep:4071, inititive: 17
[DEBUG]   Immune System 10: ep:2426, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23410, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 75096, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 4071, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 7605, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 83050, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61824, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33720, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 0 units (damage: 33872, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30108, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 2326, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:82900, inititive: 13
[DEBUG]   Immune System 7: ep:75060, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61824, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33720, inititive: 5
[DEBUG]   Infection 5: ep:30108, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23310, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:16936, inititive: 4
[DEBUG]   Immune System 2: ep:7495, inititive: 16
[DEBUG]   Immune System 8: ep:3795, inititive: 17
[DEBUG]   Immune System 10: ep:2326, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23310, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 75060, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 3795, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 7495, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 82900, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61824, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33660, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 0 units (damage: 33688, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30090, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 2226, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:82750, inititive: 13
[DEBUG]   Immune System 7: ep:75024, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61824, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33660, inititive: 5
[DEBUG]   Infection 5: ep:30090, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23210, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:16844, inititive: 4
[DEBUG]   Immune System 2: ep:7385, inititive: 16
[DEBUG]   Immune System 8: ep:3519, inititive: 17
[DEBUG]   Immune System 10: ep:2226, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23210, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 75024, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 3519, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 7385, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 82750, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61824, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33600, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 0 units (damage: 33504, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30072, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 2126, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:82600, inititive: 13
[DEBUG]   Immune System 7: ep:74988, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61824, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33600, inititive: 5
[DEBUG]   Infection 5: ep:30072, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23110, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:16752, inititive: 4
[DEBUG]   Immune System 2: ep:7275, inititive: 16
[DEBUG]   Immune System 8: ep:3243, inititive: 17
[DEBUG]   Immune System 10: ep:2126, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23110, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 74988, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 3243, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 7275, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 82600, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61824, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33540, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 0 units (damage: 33320, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30054, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 2026, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:82450, inititive: 13
[DEBUG]   Immune System 7: ep:74952, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61824, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33540, inititive: 5
[DEBUG]   Infection 5: ep:30054, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:23010, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:16660, inititive: 4
[DEBUG]   Immune System 2: ep:7165, inititive: 16
[DEBUG]   Immune System 8: ep:2967, inititive: 17
[DEBUG]   Immune System 10: ep:2026, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 23010, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 74952, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 2967, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 7165, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 82450, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61824, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33480, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 0 units (damage: 33136, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30036, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 1926, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:82300, inititive: 13
[DEBUG]   Immune System 7: ep:74916, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61824, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33480, inititive: 5
[DEBUG]   Infection 5: ep:30036, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:22910, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:16568, inititive: 4
[DEBUG]   Immune System 2: ep:7055, inititive: 16
[DEBUG]   Immune System 8: ep:2691, inititive: 17
[DEBUG]   Immune System 10: ep:1926, inititive: 2
[DEBUG]   Immune System 6: ep:0, inititive: 20
[DEBUG]   Immune System 9: ep:0, inititive: 14
[DEBUG]   Infection 2: ep:0, inititive: 9
[DEBUG]   Immune System 1: ep:0, inititive: 7
[DEBUG] 
[DEBUG] Immune System 5 attacks Infection 8 killing 0 units (damage: 22910, hp: 63467)
[DEBUG] Immune System 7 attacks Infection 7 killing 2 units (damage: 74916, hp: 25737)
[DEBUG] Immune System 8 attacks Infection 1 killing 0 units (damage: 2691, hp: 11409)
[DEBUG] Immune System 2 attacks Infection 6 killing 0 units (damage: 7055, hp: 28468)
[DEBUG] Infection 10 attacks Immune System 8 killing 12 units (damage: 37404, hp: 3025)
[DEBUG] Immune System 3 attacks Infection 5 killing 3 units (damage: 82300, hp: 21299)
[DEBUG] Infection 3 attacks Immune System 4 killing 23 units (damage: 72867, hp: 3101)
[DEBUG] Infection 4 attacks Immune System 3 killing 6 units (damage: 61824, hp: 10217)
[DEBUG] Infection 6 attacks Immune System 2 killing 22 units (damage: 42800, hp: 1909)
[DEBUG] Infection 8 attacks Immune System 10 killing 50 units (damage: 88770, hp: 1741)
[DEBUG] Infection 7 attacks Immune System 5 killing 10 units (damage: 33420, hp: 3123)
[DEBUG] Immune System 4 attacks Infection 4 killing 0 units (damage: 32952, hp: 34281)
[DEBUG] Infection 5 attacks Immune System 7 killing 3 units (damage: 30018, hp: 8589)
[DEBUG] Immune System 10 attacks Infection 3 killing 0 units (damage: 1826, hp: 36803)
[DEBUG] 
[DEBUG] armies: set(['Infection', 'Immune System'])
[DEBUG] targt selection order:
[DEBUG]   Infection 8: ep:88770, inititive: 6
[DEBUG]   Immune System 3: ep:82150, inititive: 13
[DEBUG]   Immune System 7: ep:74880, inititive: 18
[DEBUG]   Infection 3: ep:72867, inititive: 11
[DEBUG]   Infection 4: ep:61824, inititive: 10
[DEBUG]   Infection 6: ep:42800, inititive: 8
[DEBUG]   Infection 10: ep:37404, inititive: 15
[DEBUG]   Infection 7: ep:33420, inititive: 5
[DEBUG]   Infection 5: ep:30018, inititive: 3
[DEBUG]   Infection 9: ep:29184, inititive: 12
[DEBUG]   Immune System 5: ep:22810, inititive: 19
[DEBUG]   Infection 1: ep:19968, inititive: 1
[DEBUG]   Immune System 4: ep:16476, inititive: 4
[DEBUG]   Immune System 2: ep:6945, inititive: 16
[DEBUG]   Immune System 8: ep:2415, inititive: 17
[DEBUG]   Immune System 10: ep:1826, inititive: 2
